OrderID,OrderDate,CustomerID,ProductID,Quantity,Discount,CostPrice,SellingPrice,SalesAmount,Profit
ORD13680,2024-10-07,CUST1048,PROD2036,2,0.21,664.64,983.6672,1554.194176,504.062976
ORD13681,2022-08-24,CUST1045,PROD2005,4,0.13,922.45,1051.593,3659.5436400000003,449.4176400000001
ORD13682,2025-11-13,CUST1038,PROD2003,6,0.15,338.67,497.8449,2539.00899,811.7919899999998
ORD13683,2024-03-02,CUST1091,PROD2028,2,0.01,689.03,985.3128999999999,1950.9195419999999,586.6401419999999
ORD13684,2024-03-29,CUST1073,PROD2031,4,0.17,277.75,338.855,1124.9986,202.86860000000004
ORD13685,2025-04-07,CUST1060,PROD2046,4,0.1,428.69,613.0267,2206.89612,663.61212
ORD13686,2023-10-06,CUST1039,PROD2021,5,0.26,462.61,527.3754,1951.28898,239.63198
ORD13687,2023-07-25,CUST1022,PROD2012,7,0.03,117.79,174.32920000000001,1183.695268,383.90116800000004
ORD13688,2022-06-11,CUST1073,PROD2005,6,0.1,922.45,1088.491,5877.8514000000005,896.6213999999997
ORD13689,2023-10-15,CUST1020,PROD2001,1,0.29,687.8,907.896,644.6061599999999,156.26816
ORD13690,2024-03-27,CUST1032,PROD2038,2,0.04,324.02,434.1868,833.638656,211.52025600000005
ORD13691,2025-11-27,CUST1031,PROD2026,6,0.23,191.81,237.8444,1098.8411280000003,212.67892800000004
ORD13692,2024-12-24,CUST1097,PROD2013,3,0.2,874.42,1171.7228,2812.13472,713.5267200000002
ORD13693,2023-02-01,CUST1094,PROD2015,1,0.29,992.43,1458.8720999999998,1035.7991909999998,331.1738909999999
ORD13694,2022-06-30,CUST1028,PROD2003,7,0.15,338.67,474.138,2821.1211,806.0345999999997
ORD13695,2023-10-01,CUST1018,PROD2022,3,0.16,754.42,1056.1879999999999,2661.5937599999993,760.4553599999998
ORD13696,2023-08-08,CUST1080,PROD2044,9,0.2,325.33,400.1559,2881.12248,538.74648
ORD13697,2022-12-13,CUST1012,PROD2017,3,0.04,604.3,773.5039999999999,2227.69152,487.30751999999984
ORD13698,2025-10-18,CUST1090,PROD2035,3,0.29,422.36,591.304,1259.47752,359.8507199999999
ORD13699,2024-01-20,CUST1017,PROD2035,2,0.04,422.36,587.0803999999999,1127.194368,316.26316799999984
ORD13700,2023-09-14,CUST1039,PROD2030,7,0.16,895.43,1208.8305,7107.92334,1842.7949400000002
ORD13701,2025-07-10,CUST1033,PROD2027,6,0.28,941.89,1036.0790000000002,4475.861280000001,406.8964800000008
ORD13702,2022-03-27,CUST1073,PROD2019,6,0.07,126.81,176.2659,983.5637219999999,275.9639219999999
ORD13703,2025-10-12,CUST1075,PROD2006,4,0.26,823.36,1045.6672,3095.1749120000004,658.0293120000002
ORD13704,2025-02-17,CUST1093,PROD2002,5,0.06,112.22,159.3524,748.9562799999999,221.52227999999994
ORD13705,2024-05-20,CUST1009,PROD2022,9,0.27,754.42,943.025,6195.67425,1239.1348500000001
ORD13706,2023-05-27,CUST1020,PROD2008,7,0.28,607.17,850.0379999999999,4284.191519999999,1224.0547199999996
ORD13707,2023-11-14,CUST1071,PROD2038,2,0.2,324.02,424.4662,679.14592,160.71392000000006
ORD13708,2023-02-24,CUST1062,PROD2040,5,0.07,508.87,651.3536,3028.7942399999997,662.5487400000001
ORD13709,2023-05-02,CUST1039,PROD2019,5,0.17,126.81,177.534,736.7660999999999,210.50459999999995
ORD13710,2024-01-25,CUST1004,PROD2003,6,0.09,338.67,382.6971,2089.526166,240.3879659999998
ORD13711,2022-10-15,CUST1057,PROD2035,6,0.24,422.36,599.7512,2734.865472,808.9038720000001
ORD13712,2024-03-01,CUST1064,PROD2049,4,0.21,779.77,974.7125,3080.0915,616.0183000000001
ORD13713,2022-03-14,CUST1010,PROD2033,1,0.26,508.96,732.9024,542.347776,165.71737599999997
ORD13714,2025-09-12,CUST1053,PROD2017,4,0.24,604.3,725.16,2204.4864,367.41440000000006
ORD13715,2024-07-22,CUST1012,PROD2015,8,0.09,992.43,1210.7646,8814.366288,1589.4758880000002
ORD13716,2022-06-24,CUST1026,PROD2013,5,0.19,874.42,1241.6763999999998,5028.78942,1487.3884199999995
ORD13717,2024-07-12,CUST1038,PROD2045,7,0.04,774.06,1099.1652,7386.390144,2184.7069439999996
ORD13718,2025-05-30,CUST1021,PROD2036,9,0.27,664.64,817.5072,5371.022304,1004.3375040000002
ORD13719,2025-01-29,CUST1081,PROD2024,5,0.21,968.94,1172.4174,4631.04873,803.73573
ORD13720,2025-06-27,CUST1017,PROD2017,2,0.24,604.3,785.5899999999999,1194.0967999999998,275.5608
ORD13721,2023-12-22,CUST1072,PROD2008,1,0.15,607.17,673.9587,572.864895,56.77039500000005
ORD13722,2022-09-06,CUST1069,PROD2017,5,0.12,604.3,852.0629999999999,3749.0771999999997,1090.1571999999996
ORD13723,2025-09-04,CUST1079,PROD2030,9,0.26,895.43,1074.5159999999998,7156.276559999998,1192.7127599999992
ORD13724,2023-07-27,CUST1083,PROD2016,4,0.04,178.28,215.7188,828.3601919999999,143.76499199999995
ORD13725,2022-04-05,CUST1069,PROD2043,7,0.0,301.26,442.8522,3099.9654,991.1453999999999
ORD13726,2022-08-18,CUST1054,PROD2002,5,0.26,112.22,153.7414,568.84318,153.62918
ORD13727,2025-09-22,CUST1021,PROD2043,1,0.26,301.26,373.56239999999997,276.436176,53.50377599999998
ORD13728,2024-08-19,CUST1033,PROD2045,7,0.16,774.06,952.0937999999999,5598.311543999999,1046.8387439999995
ORD13729,2024-01-03,CUST1033,PROD2034,3,0.05,672.32,820.2304,2337.65664,421.5446399999999
ORD13730,2022-09-01,CUST1026,PROD2038,7,0.18,324.02,392.06419999999997,2250.448508,390.57370799999995
ORD13731,2023-09-28,CUST1031,PROD2016,1,0.29,178.28,212.1532,150.628772,24.049971999999997
ORD13732,2023-05-30,CUST1051,PROD2016,4,0.0,178.28,263.8544,1055.4176,342.2976
ORD13733,2022-04-20,CUST1099,PROD2039,8,0.14,813.79,1188.1334,8174.357792,2575.482592
ORD13734,2022-08-01,CUST1041,PROD2018,8,0.18,212.34,267.5484,1755.1175040000003,362.1671040000001
ORD13735,2024-04-11,CUST1053,PROD2022,3,0.25,754.42,1063.7322,2393.39745,695.9524499999999
ORD13736,2022-11-07,CUST1046,PROD2017,6,0.25,604.3,700.9879999999999,3154.446,435.09599999999995
ORD13737,2023-09-30,CUST1008,PROD2005,2,0.23,922.45,1134.6135,1747.30479,326.7317899999998
ORD13738,2025-07-14,CUST1004,PROD2010,3,0.2,406.42,451.12620000000004,1082.70288,107.29488000000006
ORD13739,2025-11-03,CUST1011,PROD2035,3,0.16,422.36,557.5152,1404.938304,340.5911040000001
ORD13740,2022-09-30,CUST1035,PROD2018,9,0.07,212.34,242.06759999999997,2026.1058119999996,248.82001199999968
ORD13741,2022-11-21,CUST1020,PROD2015,1,0.03,992.43,1171.0674,1135.935378,173.27827799999994
ORD13742,2024-01-01,CUST1019,PROD2004,4,0.27,908.21,1089.852,3182.3678400000003,530.3946400000001
ORD13743,2022-11-22,CUST1022,PROD2033,4,0.01,508.96,651.4688,2579.816448,564.3348480000001
ORD13744,2024-05-01,CUST1063,PROD2017,5,0.16,604.3,797.6759999999999,3350.2391999999995,812.1791999999999
ORD13745,2025-12-27,CUST1013,PROD2047,1,0.15,291.98,364.975,310.22875,62.045750000000005
ORD13746,2024-01-20,CUST1063,PROD2001,9,0.12,687.8,976.6759999999999,7735.273919999999,2287.89792
ORD13747,2022-07-12,CUST1041,PROD2033,5,0.07,508.96,671.8272,3123.9964799999993,757.3324799999998
ORD13748,2025-01-30,CUST1094,PROD2030,8,0.23,895.43,1083.4703,6674.177048,1158.328248
ORD13749,2024-12-18,CUST1024,PROD2007,5,0.11,187.63,223.2797,993.5946650000001,158.64116499999997
ORD13750,2025-08-10,CUST1076,PROD2032,5,0.09,262.85,341.70500000000004,1554.7577500000002,358.79025000000007
ORD13751,2025-08-02,CUST1051,PROD2034,3,0.09,672.32,968.1408,2643.024384,807.5907839999999
ORD13752,2024-05-03,CUST1035,PROD2036,4,0.07,664.64,737.7504,2744.4314879999997,271.9706880000001
ORD13753,2023-09-09,CUST1090,PROD2000,6,0.17,173.49,223.80210000000002,1114.534458,250.55425800000006
ORD13754,2024-03-20,CUST1018,PROD2007,1,0.09,187.63,206.393,187.81763,17.074330000000007
ORD13755,2023-06-09,CUST1014,PROD2006,9,0.2,823.36,1045.6672,7528.8038400000005,1600.6118400000007
ORD13756,2023-03-22,CUST1024,PROD2013,2,0.15,874.42,1093.0249999999999,1858.1424999999997,371.6284999999998
ORD13757,2022-03-03,CUST1049,PROD2046,5,0.1,428.69,583.0184,2623.5828,694.4778000000002
ORD13758,2023-11-27,CUST1091,PROD2035,3,0.27,422.36,489.9376,1072.963344,147.99494399999992
ORD13759,2024-03-09,CUST1048,PROD2044,5,0.13,325.33,442.4488,1924.65228,509.46678
ORD13760,2022-05-12,CUST1066,PROD2031,9,0.07,277.75,380.51750000000004,3184.931475,860.1639750000003
ORD13761,2023-01-08,CUST1038,PROD2013,5,0.21,874.42,1084.2808,4282.90916,828.9501600000001
ORD13762,2023-05-29,CUST1022,PROD2049,7,0.24,779.77,1013.701,5392.88932,1244.5129200000001
ORD13763,2024-03-15,CUST1049,PROD2019,9,0.25,126.81,140.75910000000002,950.1239250000001,94.1564250000001
ORD13764,2023-12-27,CUST1064,PROD2016,9,0.02,178.28,224.6328,1981.2612960000001,408.831696
ORD13765,2023-05-29,CUST1092,PROD2027,2,0.22,941.89,1365.7404999999999,2130.55518,661.2067799999999
ORD13766,2023-12-22,CUST1079,PROD2024,8,0.22,968.94,1308.0690000000002,8162.350560000002,2116.164960000001
ORD13767,2023-06-12,CUST1040,PROD2036,4,0.15,664.64,963.728,3276.6751999999997,1016.8991999999998
ORD13768,2022-09-28,CUST1009,PROD2028,7,0.01,689.03,909.5196,6302.970828,1527.9929280000001
ORD13769,2022-01-27,CUST1062,PROD2026,9,0.17,191.81,281.9607,2106.246429,673.4257289999997
ORD13770,2023-07-02,CUST1034,PROD2043,3,0.23,301.26,355.48679999999996,821.174508,125.26390799999993
ORD13771,2022-08-01,CUST1005,PROD2039,7,0.17,813.79,992.8237999999999,5768.306277999999,1040.1863779999994
ORD13772,2024-03-22,CUST1026,PROD2024,4,0.24,968.94,1434.0312000000001,4359.454848,1413.8772480000002
ORD13773,2022-02-20,CUST1084,PROD2034,2,0.17,672.32,800.0608,1328.1009279999998,212.04972799999987
ORD13774,2022-03-19,CUST1081,PROD2047,4,0.07,291.98,379.574,1412.0152799999998,325.84968
ORD13775,2023-09-17,CUST1042,PROD2037,2,0.11,624.76,843.426,1501.2982800000002,389.2254800000001
ORD13776,2024-05-18,CUST1092,PROD2002,6,0.09,112.22,124.56420000000001,680.120532,67.39933200000009
ORD13777,2023-02-10,CUST1098,PROD2031,6,0.3,277.75,366.63,1539.8459999999998,373.29599999999994
ORD13778,2022-02-26,CUST1039,PROD2003,7,0.16,338.67,467.3646,2748.1038479999997,756.7242479999998
ORD13779,2025-07-06,CUST1026,PROD2045,6,0.22,774.06,1044.981,4890.51108,1267.9102800000003
ORD13780,2023-11-28,CUST1095,PROD2011,3,0.09,152.78,194.0306,529.703538,112.61413799999998
ORD13781,2023-11-11,CUST1044,PROD2022,9,0.04,754.42,1063.7322,9190.646208,2672.4574079999993
ORD13782,2024-08-28,CUST1077,PROD2036,9,0.06,664.64,957.0816,8096.910335999999,2474.0559359999997
ORD13783,2022-03-22,CUST1066,PROD2049,7,0.11,779.77,1122.8688,6995.472624,2137.505524
ORD13784,2022-02-22,CUST1062,PROD2037,3,0.01,624.76,687.236,2041.09092,185.55372
ORD13785,2022-11-21,CUST1070,PROD2007,4,0.14,187.63,232.66119999999998,800.354528,154.90732799999995
ORD13786,2024-12-28,CUST1077,PROD2010,3,0.07,406.42,560.8596,1564.798284,430.88648399999994
ORD13787,2025-03-08,CUST1054,PROD2047,3,0.25,291.98,426.2908,959.1542999999999,302.19929999999994
ORD13788,2024-12-29,CUST1039,PROD2031,5,0.01,277.75,374.96250000000003,1856.0643750000002,481.20187500000014
ORD13789,2025-03-05,CUST1018,PROD2017,7,0.03,604.3,815.805,5539.315949999999,1436.1189499999998
ORD13790,2024-09-26,CUST1070,PROD2000,9,0.09,173.49,251.56050000000002,2060.280495,639.3973950000001
ORD13791,2025-01-09,CUST1042,PROD2002,1,0.25,112.22,163.8412,122.8809,38.71589999999999
ORD13792,2022-10-31,CUST1094,PROD2001,5,0.15,687.8,859.75,3653.9375,730.7875000000001
ORD13793,2024-02-12,CUST1023,PROD2039,9,0.03,813.79,1179.9955,10301.360715,3196.9740150000002
ORD13794,2023-08-30,CUST1076,PROD2016,1,0.27,178.28,235.3296,171.790608,41.646207999999994
ORD13795,2023-01-29,CUST1099,PROD2020,6,0.08,235.95,276.06149999999997,1523.8594799999998,221.4154799999999
ORD13796,2024-12-02,CUST1044,PROD2012,1,0.06,117.79,144.8817,136.188798,25.466197999999988
ORD13797,2022-11-28,CUST1075,PROD2025,8,0.11,667.43,834.2874999999999,5940.1269999999995,1188.0253999999998
ORD13798,2023-01-04,CUST1049,PROD2031,8,0.09,277.75,316.635,2305.1028,283.08279999999996
ORD13799,2025-09-29,CUST1005,PROD2011,1,0.02,152.78,181.8082,178.172036,28.447636
ORD13800,2023-03-14,CUST1002,PROD2029,9,0.0,244.76,296.15959999999995,2665.4363999999996,462.5963999999997
ORD13801,2023-06-28,CUST1068,PROD2008,7,0.01,607.17,837.8945999999999,5806.609578,1598.921477999999
ORD13802,2023-07-29,CUST1078,PROD2031,2,0.25,277.75,330.5225,495.78374999999994,79.15874999999997
ORD13803,2022-07-16,CUST1076,PROD2002,8,0.29,112.22,127.93079999999999,726.646944,89.23734399999995
ORD13804,2022-01-20,CUST1031,PROD2016,3,0.18,178.28,228.1984,561.368064,122.799264
ORD13805,2025-08-29,CUST1011,PROD2041,4,0.13,100.51,115.5865,402.24102,52.466219999999986
ORD13806,2025-05-19,CUST1054,PROD2009,2,0.25,886.2,1143.198,1714.797,385.49700000000007
ORD13807,2025-12-21,CUST1003,PROD2024,2,0.09,968.94,1240.2432000000001,2257.2426240000004,493.77182400000015
ORD13808,2024-04-03,CUST1039,PROD2029,8,0.01,244.76,354.902,2810.82384,872.3246399999999
ORD13809,2025-04-09,CUST1024,PROD2039,3,0.22,813.79,1204.4091999999998,2818.3175279999996,914.0489279999997
ORD13810,2023-01-27,CUST1015,PROD2026,9,0.21,191.81,228.2539,1622.8852290000002,259.1161289999999
ORD13811,2024-12-01,CUST1049,PROD2026,4,0.23,191.81,257.0254,791.638232,200.86343199999996
ORD13812,2025-02-20,CUST1040,PROD2003,2,0.0,338.67,497.8449,995.6898,318.34979999999996
ORD13813,2023-01-02,CUST1037,PROD2008,7,0.03,607.17,850.0379999999999,5771.758019999999,1649.0737199999996
ORD13814,2023-05-26,CUST1072,PROD2036,9,0.03,664.64,797.568,6962.76864,1160.4614399999998
ORD13815,2024-10-08,CUST1071,PROD2016,2,0.25,178.28,262.0716,393.1074,125.68739999999998
ORD13816,2022-11-20,CUST1010,PROD2018,5,0.24,212.34,290.9058,1105.44204,298.55003999999997
ORD13817,2022-01-05,CUST1023,PROD2044,8,0.15,325.33,452.20869999999996,3075.01916,862.7751599999998
ORD13818,2023-03-28,CUST1096,PROD2041,6,0.14,100.51,149.75990000000002,772.7610840000001,254.12948400000002
ORD13819,2022-08-23,CUST1071,PROD2021,6,0.24,462.61,624.5235,2847.8271600000003,738.32556
ORD13820,2023-04-19,CUST1068,PROD2010,8,0.23,406.42,451.12620000000004,2778.9373920000003,275.3901920000001
ORD13821,2023-04-02,CUST1006,PROD2032,8,0.04,262.85,302.2775,2321.4912,302.8031999999996
ORD13822,2023-05-09,CUST1038,PROD2048,5,0.19,989.6,1157.8319999999999,4689.2196,681.3395999999995
ORD13823,2022-06-09,CUST1024,PROD2039,2,0.11,813.79,927.7205999999999,1651.3426679999998,202.79646799999986
ORD13824,2023-06-03,CUST1040,PROD2003,9,0.12,338.67,403.0173,3191.897016,509.63061599999963
ORD13825,2022-12-30,CUST1056,PROD2038,9,0.27,324.02,479.54959999999994,3150.640872,1021.8294719999997
ORD13826,2023-10-24,CUST1042,PROD2047,8,0.11,291.98,385.41360000000003,2744.1448320000004,665.247232
ORD13827,2025-02-13,CUST1002,PROD2044,6,0.21,325.33,367.62289999999996,1742.5325460000001,200.46834599999988
ORD13828,2023-04-26,CUST1098,PROD2038,5,0.24,324.02,437.427,1662.2226000000003,430.94660000000016
ORD13829,2024-11-26,CUST1060,PROD2028,6,0.27,689.03,930.1905,4074.23439,1056.2829900000004
ORD13830,2024-12-22,CUST1007,PROD2018,1,0.03,212.34,303.64619999999996,294.53681399999994,88.56701399999996
ORD13831,2024-04-11,CUST1096,PROD2023,9,0.03,224.48,269.376,2351.6524799999997,391.94207999999986
ORD13832,2025-08-12,CUST1069,PROD2026,7,0.06,191.81,235.9263,1552.3950539999998,290.28525399999995
ORD13833,2024-04-27,CUST1067,PROD2036,2,0.28,664.64,890.6176,1282.489344,325.40774400000004
ORD13834,2024-10-28,CUST1003,PROD2017,6,0.02,604.3,676.816,3979.67808,426.39408000000043
ORD13835,2024-11-23,CUST1042,PROD2011,2,0.29,152.78,209.3086,297.218212,80.27061200000001
ORD13836,2024-07-22,CUST1080,PROD2010,4,0.08,406.42,564.9238,2078.919584,583.293984
ORD13837,2025-05-26,CUST1043,PROD2011,4,0.18,152.78,203.19740000000002,666.4874720000001,165.36907200000007
ORD13838,2024-03-15,CUST1094,PROD2034,4,0.28,672.32,880.7392000000001,2536.5288960000003,600.2472960000001
ORD13839,2024-06-08,CUST1098,PROD2023,1,0.28,224.48,314.272,226.27584,64.65024
ORD13840,2022-08-26,CUST1060,PROD2019,7,0.09,126.81,178.8021,1138.9693770000001,331.18967699999996
ORD13841,2023-02-20,CUST1042,PROD2042,6,0.09,571.71,697.4862,3808.274652,686.7380520000002
ORD13842,2023-02-15,CUST1035,PROD2028,6,0.26,689.03,916.4099,4068.859956,1009.566756
ORD13843,2025-09-06,CUST1058,PROD2018,7,0.16,212.34,273.9186,1610.641368,362.0821680000001
ORD13844,2023-07-04,CUST1094,PROD2048,6,0.12,989.6,1237.0,6531.36,1306.272
ORD13845,2024-04-22,CUST1023,PROD2013,7,0.0,874.42,1058.0482,7406.337399999999,1285.3973999999998
ORD13846,2025-08-24,CUST1096,PROD2044,4,0.28,325.33,474.98179999999996,1367.9475839999998,430.99718399999995
ORD13847,2023-08-11,CUST1041,PROD2048,2,0.05,989.6,1464.608,2782.7551999999996,902.5151999999998
ORD13848,2023-08-16,CUST1048,PROD2011,3,0.2,152.78,226.1144,542.67456,176.00256
ORD13849,2023-11-17,CUST1058,PROD2046,5,0.12,428.69,604.4529,2659.59276,773.35676
ORD13850,2022-12-14,CUST1045,PROD2019,9,0.02,126.81,149.6358,1319.787756,201.32355599999988
ORD13851,2023-09-19,CUST1094,PROD2024,2,0.23,968.94,1230.5538000000001,1895.0528520000003,402.88525200000015
ORD13852,2022-10-29,CUST1024,PROD2044,4,0.09,325.33,377.3828,1373.673392,189.47219199999998
ORD13853,2024-02-24,CUST1009,PROD2002,4,0.08,112.22,127.93079999999999,470.785344,57.815743999999974
ORD13854,2025-02-11,CUST1012,PROD2000,9,0.29,173.49,232.47660000000002,1485.525474,376.924374
ORD13855,2022-02-25,CUST1065,PROD2017,9,0.05,604.3,713.074,6096.782699999999,930.0177
ORD13856,2025-02-01,CUST1056,PROD2039,2,0.15,813.79,1179.9955,2005.99235,622.54935
ORD13857,2023-05-22,CUST1031,PROD2009,7,0.16,886.2,1222.956,7190.981279999999,1980.125279999999
ORD13858,2022-01-15,CUST1030,PROD2012,6,0.24,117.79,135.4585,617.69076,80.56835999999991
ORD13859,2022-04-11,CUST1012,PROD2011,2,0.23,152.78,209.3086,322.33524400000005,87.05404400000002
ORD13860,2024-01-04,CUST1057,PROD2041,9,0.25,100.51,144.7344,976.9572000000001,298.51469999999995
ORD13861,2023-05-27,CUST1046,PROD2032,2,0.24,262.85,328.5625,499.415,99.88299999999997
ORD13862,2025-09-10,CUST1003,PROD2031,4,0.02,277.75,358.2975,1404.5262,315.74620000000004
ORD13863,2025-07-14,CUST1054,PROD2031,5,0.24,277.75,344.41,1308.7580000000003,253.3080000000001
ORD13864,2024-01-23,CUST1036,PROD2044,4,0.09,325.33,461.9686,1681.565704,497.364504
ORD13865,2023-05-26,CUST1099,PROD2017,4,0.07,604.3,906.4499999999999,3371.9939999999997,1123.9979999999998
ORD13866,2024-05-14,CUST1030,PROD2048,2,0.13,989.6,1345.8560000000002,2341.7894400000005,619.8854400000004
ORD13867,2022-11-30,CUST1033,PROD2020,5,0.16,235.95,278.421,1169.3682,178.37820000000002
ORD13868,2025-05-19,CUST1001,PROD2046,2,0.25,428.69,544.4363,816.65445,173.61944999999994
ORD13869,2022-11-19,CUST1040,PROD2002,1,0.24,112.22,140.275,106.60900000000001,21.321800000000007
ORD13870,2023-04-26,CUST1016,PROD2037,7,0.22,624.76,868.4164,4741.553543999999,1330.363944
ORD13871,2025-12-19,CUST1031,PROD2000,3,0.19,173.49,206.4531,501.68103300000007,80.10033299999999
ORD13872,2023-06-21,CUST1047,PROD2014,9,0.16,477.42,658.8396,4980.827376,1371.532176
ORD13873,2024-12-24,CUST1087,PROD2047,9,0.14,291.98,408.772,3163.8952799999997,903.9700799999997
ORD13874,2023-12-31,CUST1088,PROD2013,5,0.25,874.42,988.0945999999999,3705.35475,426.2797499999998
ORD13875,2024-03-07,CUST1082,PROD2010,3,0.15,406.42,524.2818000000001,1336.91859,300.5475900000002
ORD13876,2022-12-05,CUST1014,PROD2001,1,0.18,687.8,997.31,817.7942,253.7982
ORD13877,2023-05-24,CUST1063,PROD2042,4,0.1,571.71,634.5981,2284.5531600000004,226.39716000000004
ORD13878,2022-10-01,CUST1019,PROD2000,4,0.23,173.49,244.6209,753.432372,219.083172
ORD13879,2025-04-08,CUST1004,PROD2014,6,0.3,477.42,592.0008,2486.40336,481.23936000000003
ORD13880,2022-01-18,CUST1007,PROD2004,4,0.12,908.21,1117.0983,3932.1860160000006,735.2868160000003
ORD13881,2023-07-23,CUST1073,PROD2025,9,0.18,667.43,954.4248999999999,7043.6557619999985,2118.0223619999992
ORD13882,2024-11-26,CUST1055,PROD2036,1,0.27,664.64,983.6672,718.077056,232.88985599999998
ORD13883,2022-10-19,CUST1051,PROD2016,2,0.23,178.28,208.58759999999998,321.224904,46.67370399999997
ORD13884,2023-11-03,CUST1041,PROD2044,2,0.25,325.33,432.6889,649.0333499999999,161.03835
ORD13885,2024-03-21,CUST1066,PROD2048,9,0.03,989.6,1474.5040000000001,12872.419920000002,4233.211920000002
ORD13886,2023-10-16,CUST1067,PROD2029,3,0.08,244.76,330.426,911.97576,236.43816
ORD13887,2024-10-28,CUST1005,PROD2031,3,0.05,277.75,313.85749999999996,894.4938749999999,102.90637499999988
ORD13888,2022-10-09,CUST1023,PROD2032,7,0.14,262.85,323.3055,1946.29911,363.94210999999984
ORD13889,2023-01-30,CUST1084,PROD2014,6,0.1,477.42,563.3556,3042.12024,464.0522399999998
ORD13890,2022-01-24,CUST1030,PROD2016,8,0.07,178.28,235.3296,1750.852224,424.44902399999995
ORD13891,2024-10-28,CUST1013,PROD2008,4,0.09,607.17,771.1058999999999,2806.825476,596.7266759999998
ORD13892,2025-04-16,CUST1082,PROD2025,1,0.14,667.43,807.5903,694.527658,120.537858
ORD13893,2023-02-12,CUST1081,PROD2038,4,0.1,324.02,466.58879999999994,1679.7196799999997,513.2476799999998
ORD13894,2025-04-01,CUST1005,PROD2013,5,0.18,874.42,1197.9554,4911.61714,1326.4951400000007
ORD13895,2024-12-15,CUST1001,PROD2018,4,0.17,212.34,297.276,986.95632,281.98752
ORD13896,2024-07-17,CUST1091,PROD2027,4,0.05,941.89,1167.9436,4438.18568,859.0036800000003
ORD13897,2022-02-24,CUST1012,PROD2019,2,0.07,126.81,183.8745,342.00657,106.13997
ORD13898,2022-07-29,CUST1001,PROD2004,1,0.15,908.21,1044.4415,887.7752749999999,115.79677499999988
ORD13899,2022-10-27,CUST1049,PROD2019,3,0.18,126.81,159.7806,393.060276,81.10767599999998
ORD13900,2024-05-14,CUST1092,PROD2018,6,0.12,212.34,271.7952,1435.0786560000001,313.9234560000001
ORD13901,2023-01-17,CUST1016,PROD2048,4,0.09,989.6,1464.608,5331.17312,1729.0291199999997
ORD13902,2022-12-14,CUST1084,PROD2028,2,0.19,689.03,1012.8740999999999,1640.856042,524.6274419999999
ORD13903,2025-12-27,CUST1058,PROD2012,5,0.25,117.79,130.7469,490.300875,48.58837500000001
ORD13904,2024-06-15,CUST1002,PROD2011,2,0.03,152.78,212.36419999999998,411.98654799999997,115.59334799999996
ORD13905,2022-09-14,CUST1095,PROD2049,7,0.06,779.77,1146.2619,7542.403302,2411.516702
ORD13906,2024-02-23,CUST1028,PROD2015,8,0.2,992.43,1131.3701999999998,7240.7692799999995,889.2172799999994
ORD13907,2023-12-19,CUST1021,PROD2017,9,0.26,604.3,839.9769999999999,5594.246819999999,1569.6088199999992
ORD13908,2025-05-25,CUST1016,PROD2049,9,0.21,779.77,1076.0826,7650.947286,2106.7825860000003
ORD13909,2022-03-10,CUST1061,PROD2041,5,0.08,100.51,121.61710000000001,559.43866,97.09266000000001
ORD13910,2025-11-02,CUST1021,PROD2030,5,0.04,895.43,1226.7391,5888.34768,1590.28368
ORD13911,2023-08-11,CUST1052,PROD2045,4,0.22,774.06,975.3155999999999,3042.9846719999996,627.9174719999999
ORD13912,2024-01-15,CUST1069,PROD2014,4,0.23,477.42,601.5492,1852.7715360000002,382.3179360000001
ORD13913,2025-06-19,CUST1046,PROD2029,2,0.24,244.76,293.712,446.44223999999997,74.40704
ORD13914,2025-10-02,CUST1008,PROD2043,2,0.05,301.26,364.52459999999996,692.59674,120.20273999999995
ORD13915,2022-01-05,CUST1003,PROD2037,7,0.25,624.76,855.9212,4493.5863,1213.5963000000002
ORD13916,2024-05-27,CUST1039,PROD2012,5,0.05,117.79,173.1513,822.468675,262.9661749999999
ORD13917,2023-04-10,CUST1074,PROD2045,4,0.16,774.06,1068.2027999999998,3589.161407999999,988.3198079999995
ORD13918,2025-01-24,CUST1035,PROD2014,4,0.0,477.42,706.5816,2826.3264,916.6463999999999
ORD13919,2023-02-01,CUST1019,PROD2039,8,0.28,813.79,1139.3059999999998,6562.402559999999,1874.9721599999991
ORD13920,2024-05-20,CUST1047,PROD2009,2,0.17,886.2,1072.3020000000001,1780.02132,308.92932000000013
ORD13921,2024-09-12,CUST1053,PROD2040,2,0.13,508.87,559.7570000000001,973.9771800000001,88.5433800000001
ORD13922,2023-06-20,CUST1040,PROD2018,3,0.12,212.34,271.7952,717.5393280000001,156.96172800000005
ORD13923,2024-05-01,CUST1079,PROD2013,1,0.29,874.42,1206.6996,856.7567159999999,235.91851599999995
ORD13924,2025-07-28,CUST1047,PROD2039,3,0.08,813.79,1090.4786,3009.7209359999997,763.6605359999999
ORD13925,2025-08-19,CUST1042,PROD2000,2,0.05,173.49,192.57390000000004,365.89041000000003,36.25941000000005
ORD13926,2023-02-12,CUST1002,PROD2021,6,0.03,462.61,527.3754,3069.3248280000003,376.934628
ORD13927,2025-02-16,CUST1068,PROD2032,2,0.02,262.85,349.5905000000001,685.1973800000002,170.01138000000012
ORD13928,2022-11-06,CUST1037,PROD2007,7,0.21,187.63,234.5375,1296.992375,259.39847499999996
ORD13929,2023-06-08,CUST1024,PROD2047,3,0.07,291.98,362.0552,1010.134008,195.50980799999996
ORD13930,2023-12-10,CUST1031,PROD2036,7,0.2,664.64,937.1424,5247.99744,1526.01344
